date,line_id,build_id,units_built,first_pass_yield,rework_units,scrap_units,oqa_defects,oqa_pass_rate,field_return_rate_est,shift
2025-05-16,CORK-L3,B903535,2795,0.9755,44,24,17,0.9813,0.00169,A
2025-05-16,CORK-L1,B903535,2526,0.9426,96,49,38,0.9432,0.00325,A
2025-05-17,CORK-L3,B903535,945,0.9702,20,8,10,0.9781,0.00039,B
2025-05-17,CORK-L1,B903535,829,0.9668,19,9,4,0.9634,0.00317,B
2025-05-18,CORK-L3,B903535,1046,0.9688,21,12,11,0.9702,0.00032,B
2025-05-18,CORK-L1,B903535,759,0.9679,15,9,7,0.9628,0.00058,B
2025-05-06,CORK-L3,B728926,1231,0.9724,23,11,7,0.9814,0.00235,A
2025-05-07,CORK-L3,B728926,5498,0.9723,116,36,41,0.9903,0.00125,A
2025-05-08,CORK-L3,B728926,1456,0.9737,26,12,6,0.9681,0.00117,A
2025-05-09,CORK-L3,B728926,4068,0.9728,77,34,21,0.9748,0.00074,A
2025-05-10,CORK-L3,B728926,351,0.9736,5,4,2,0.9646,0.00133,A
2025-05-11,CORK-L3,B728926,2008,0.9668,49,18,9,0.9811,0.0004,B
2025-05-12,CORK-L3,B728926,5895,0.9666,117,80,28,0.9812,0.0025,B
2025-05-13,CORK-L3,B728926,6976,0.9704,151,55,84,0.9701,0.00179,A
2025-05-14,CORK-L3,B728926,6680,0.9696,145,58,60,0.9739,0.0014,A
2025-05-15,CORK-L3,B728926,2206,0.966,45,30,18,0.9751,0.00322,B
2025-05-12,CORK-L2,B147218,3711,0.9648,87,44,36,0.959,0.00303,B
2025-05-13,CORK-L2,B147218,3920,0.9666,103,28,48,0.961,0.00097,B
2025-05-14,CORK-L2,B147218,4258,0.9665,88,54,38,0.9618,0.00126,B
2025-05-15,CORK-L2,B147218,6047,0.972,102,67,52,0.9625,0.00102,A
2025-05-16,CORK-L2,B147218,3828,0.9725,63,42,37,0.9717,0.00153,A
2025-05-17,CORK-L2,B147218,1948,0.9689,38,23,15,0.97,0.00071,B
2025-05-18,CORK-L2,B147218,1042,0.9719,21,8,12,0.9733,0.00146,A
2025-05-19,CORK-L2,B147218,1226,0.9686,29,10,14,0.9578,0.00104,B
2025-05-20,CORK-L2,B147218,6625,0.9689,161,45,57,0.9689,0.00231,B
2025-05-21,CORK-L2,B147218,1395,0.9707,27,14,14,0.965,0.00115,A
2025-05-22,CORK-L2,B147218,2649,0.9706,56,22,25,0.9666,0.003,A
2025-05-23,CORK-L2,B147218,5315,0.9703,97,61,28,0.973,0.00163,A
2025-05-24,CORK-L2,B147218,350,0.9647,8,4,3,0.9713,0.0,B
2025-05-25,CORK-L2,B147218,688,0.9704,16,4,5,0.9659,0.00031,A
2025-05-12,CORK-L3,B678976,6340,0.9658,144,73,66,0.9573,0.00027,B
2025-05-13,CORK-L3,B678976,1925,0.9706,36,21,18,0.966,0.00085,A
2025-05-14,CORK-L3,B678976,3022,0.9654,79,25,31,0.9695,0.00209,B
2025-05-15,CORK-L3,B678976,908,0.9713,19,7,7,0.9561,0.00082,A
2025-05-16,CORK-L3,B678976,5229,0.9717,100,48,28,0.9655,0.00046,A
2025-05-17,CORK-L3,B678976,350,0.968,7,4,3,0.9693,0.00072,B
2025-05-18,CORK-L3,B678976,531,0.9688,12,5,7,0.9719,0.00275,B
2025-05-13,CORK-L1,B766785,2031,0.9691,47,16,22,0.9697,0.00051,B
2025-05-13,CORK-L2,B766785,1154,0.9659,31,8,9,0.9697,0.00346,B
2025-05-14,CORK-L1,B766785,1224,0.9692,24,14,8,0.9671,0.0015,B
2025-05-14,CORK-L2,B766785,1274,0.9657,30,14,15,0.9643,5e-05,B
2025-05-15,CORK-L1,B766785,2038,0.9724,42,14,19,0.9707,2e-05,A
2025-05-15,CORK-L2,B766785,2610,0.9707,58,18,24,0.9659,0.00265,A
2025-05-13,CORK-L1,B565952,1030,0.9725,16,12,7,0.9911,0.00204,A
2025-05-13,CORK-L3,B565952,1014,0.9707,20,10,11,0.9675,0.00254,A
2025-05-14,CORK-L1,B565952,354,0.967,8,4,4,0.956,0.00094,B
2025-05-14,CORK-L3,B565952,368,0.9718,7,3,2,0.9591,0.00057,A
2025-05-15,CORK-L1,B565952,3324,0.9709,77,20,18,0.9747,0.0023,A
2025-05-15,CORK-L3,B565952,3062,0.9675,74,26,24,0.9723,0.00114,B
2025-05-16,CORK-L1,B565952,3663,0.9709,65,41,15,0.9744,0.00148,A
2025-05-16,CORK-L3,B565952,2243,0.9666,49,26,26,0.96,0.0006,B
2025-05-17,CORK-L1,B565952,601,0.9671,14,6,6,0.9641,0.00053,B
2025-05-17,CORK-L3,B565952,968,0.9671,25,7,5,0.9595,0.0,B
2025-05-14,CORK-L1,B847810,4366,0.9707,80,48,24,0.9702,0.00262,A
2025-05-14,CORK-L3,B847810,4374,0.9684,104,34,39,0.9716,0.00149,B
2025-05-15,CORK-L1,B847810,1535,0.9704,28,17,10,0.9746,0.00223,A
2025-05-15,CORK-L3,B847810,2286,0.9732,48,13,10,0.9807,0.00342,A
2025-05-13,CORK-L1,B524260,1990,0.9719,35,21,20,0.9695,0.00055,A
2025-05-13,CORK-L3,B524260,2010,0.9719,33,23,10,0.975,0.00163,A
2025-05-14,CORK-L1,B524260,1887,0.9679,47,14,19,0.9727,0.00063,B
2025-05-14,CORK-L3,B524260,2506,0.9735,39,27,15,0.9902,0.00156,A
2025-05-15,CORK-L1,B524260,793,0.9681,19,6,9,0.9605,0.00112,B
2025-05-15,CORK-L3,B524260,589,0.9751,9,6,5,0.9688,0.00208,A
2025-05-16,CORK-L1,B524260,3068,0.9696,67,26,15,0.9662,0.00151,B
2025-05-16,CORK-L3,B524260,2490,0.9689,56,22,13,0.9633,0.00164,B
2025-05-17,CORK-L1,B524260,448,0.9691,11,3,6,0.9793,0.00136,B
2025-05-17,CORK-L3,B524260,440,0.9742,8,3,3,0.9767,0.00214,A
2025-05-18,CORK-L1,B524260,659,0.9691,15,5,5,0.9662,0.00208,B
2025-05-18,CORK-L3,B524260,606,0.9705,12,6,6,0.9676,0.00209,B
2025-05-19,CORK-L1,B524260,2062,0.973,40,16,12,0.9636,0.00075,A
2025-05-19,CORK-L3,B524260,2205,0.9694,46,21,12,0.9629,0.00259,B
2025-05-20,CORK-L1,B524260,422,0.9722,8,4,4,0.9675,0.00082,A
2025-05-20,CORK-L3,B524260,549,0.9667,11,7,6,0.9719,0.00118,B
2025-05-21,CORK-L1,B524260,528,0.9692,11,5,4,0.9612,0.00094,B
2025-05-21,CORK-L3,B524260,479,0.9659,12,4,3,0.9657,0.00119,B
2025-05-22,CORK-L1,B524260,822,0.9719,14,9,8,0.9684,0.00146,A
2025-05-22,CORK-L3,B524260,1231,0.9716,28,7,11,0.9733,0.00185,A
2025-05-23,CORK-L1,B524260,972,0.9717,21,7,6,0.9751,0.0,A
2025-05-23,CORK-L3,B524260,825,0.967,19,8,8,0.9769,0.00152,B
2025-05-24,CORK-L1,B524260,1080,0.9705,21,11,8,0.9685,0.00152,A
2025-05-24,CORK-L3,B524260,1585,0.9669,35,17,20,0.9775,0.00139,B
2025-05-25,CORK-L1,B524260,1241,0.9666,33,8,13,0.9656,0.00101,B
2025-05-25,CORK-L3,B524260,949,0.9725,17,9,6,0.965,0.00139,A
2025-05-21,CORK-L3,B052870,2156,0.9713,48,14,12,0.9694,0.0012,A
2025-05-22,CORK-L3,B052870,6021,0.9653,147,62,63,0.9676,0.00218,B
2025-05-23,CORK-L3,B052870,5834,0.9674,140,50,37,0.9707,0.00143,B
2025-05-24,CORK-L3,B052870,2495,0.9714,51,20,21,0.9774,0.00141,A
2025-05-25,CORK-L3,B052870,1681,0.9718,35,12,15,0.9781,0.00076,A
2025-05-26,CORK-L3,B052870,1184,0.9655,26,15,10,0.9572,0.00162,B
2025-05-27,CORK-L3,B052870,952,0.9665,24,8,13,0.9762,0.00247,B
2025-05-28,CORK-L3,B052870,5582,0.9701,107,60,29,0.9705,0.00145,A
2025-05-29,CORK-L3,B052870,3582,0.9691,68,43,46,0.9554,0.0015,B
2025-05-20,CORK-L3,B322893,4426,0.9738,78,38,34,0.9832,0.00061,A
2025-05-21,CORK-L3,B322893,1918,0.9708,34,22,21,0.9685,0.00204,A
2025-05-22,CORK-L3,B322893,5028,0.972,94,47,48,0.9682,0.00141,A
2025-05-23,CORK-L3,B322893,4152,0.9711,95,25,31,0.9784,0.0037,A
2025-05-24,CORK-L3,B322893,2080,0.9722,40,18,17,0.9705,0.00128,A
2025-05-25,CORK-L3,B322893,1029,0.9724,16,12,5,0.9769,0.00225,A
2025-05-26,CORK-L3,B322893,3409,0.9719,68,28,26,0.9761,0.00205,A
2025-05-27,CORK-L3,B322893,4667,0.9648,98,66,67,0.9725,0.0006,B
2025-05-28,CORK-L3,B322893,1155,0.9718,26,7,7,0.9681,0.00149,A
2025-05-29,CORK-L3,B322893,4498,0.9688,102,38,28,0.9718,0.00244,B
2025-05-30,CORK-L3,B322893,3411,0.9675,69,42,17,0.9583,0.0011,B
2025-05-31,CORK-L3,B322893,1977,0.9694,45,16,25,0.964,0.00202,B
2025-06-01,CORK-L3,B322893,1197,0.9676,23,16,7,0.9757,0.0004,B
2025-05-21,CORK-L3,B469583,3298,0.9714,70,24,23,0.9779,0.00196,A
2025-05-21,CORK-L2,B469583,3382,0.9668,71,41,44,0.9682,0.00152,B
2025-05-22,CORK-L3,B469583,1116,0.9728,23,7,7,0.97,0.00078,A
2025-05-22,CORK-L2,B469583,1175,0.9732,22,10,5,0.9677,0.0,A
2025-05-23,CORK-L3,B469583,2290,0.9689,47,24,28,0.9657,0.00034,B
2025-05-23,CORK-L2,B469583,2595,0.968,66,17,32,0.9671,0.00105,B
2025-05-24,CORK-L3,B469583,320,0.9675,6,4,2,0.962,0.00291,B
2025-05-24,CORK-L2,B469583,366,0.9682,9,3,3,0.9822,0.00136,B
2025-05-25,CORK-L3,B469583,1263,0.9654,26,18,15,0.9631,0.00171,B
2025-05-25,CORK-L2,B469583,841,0.9726,18,5,10,0.9846,0.00228,A
2025-05-26,CORK-L3,B469583,1110,0.9664,25,12,8,0.9568,0.00017,B
2025-05-26,CORK-L2,B469583,908,0.9692,21,7,6,0.9724,0.00159,B
2025-05-27,CORK-L3,B469583,3104,0.9726,56,29,35,0.9739,0.00181,A
2025-05-27,CORK-L2,B469583,2467,0.9713,41,30,20,0.9661,0.0,A
2025-05-28,CORK-L3,B469583,2512,0.9714,57,15,20,0.9715,0.0,A
2025-05-28,CORK-L2,B469583,3507,0.97,79,26,35,0.9613,0.00014,A
2025-05-29,CORK-L3,B469583,1533,0.9682,39,10,13,0.971,0.00289,B
2025-05-29,CORK-L2,B469583,1213,0.9657,27,15,8,0.9592,0.00246,B
2025-05-30,CORK-L3,B469583,3343,0.9722,74,19,25,0.9746,0.00144,A
2025-05-30,CORK-L2,B469583,2426,0.9664,53,29,27,0.973,0.00187,B
2025-05-23,CORK-L3,B632613,1597,0.968,37,14,8,0.9741,0.00184,B
2025-05-24,CORK-L3,B632613,2088,0.9687,43,22,15,0.9742,0.00243,B
2025-05-25,CORK-L3,B632613,2517,0.9739,42,24,18,0.987,0.0023,A
2025-05-26,CORK-L3,B632613,1228,0.971,24,12,11,0.9751,0.00209,B
2025-05-27,CORK-L3,B632613,3167,0.9738,55,28,24,0.9724,0.0,A
2025-05-26,CORK-L1,B512571,2392,0.9733,48,16,11,0.9754,0.00246,A
2025-05-27,CORK-L1,B512571,6641,0.969,164,42,73,0.9704,0.00099,B
2025-05-28,CORK-L1,B512571,879,0.9681,19,9,5,0.967,0.00205,B
2025-05-29,CORK-L1,B512571,3530,0.9675,87,28,25,0.9616,0.00185,B
2025-05-30,CORK-L1,B512571,4684,0.9688,104,42,25,0.9697,0.00144,B
2025-05-31,CORK-L1,B512571,472,0.9724,8,5,2,0.9759,0.00227,A
2025-06-01,CORK-L1,B512571,2598,0.9666,70,17,17,0.9585,0.00135,B
2025-06-02,CORK-L1,B512571,6412,0.965,174,51,58,0.973,0.00167,B
2025-05-26,CORK-L2,B317677,2631,0.9671,56,30,19,0.963,0.00141,B
2025-05-26,CORK-L1,B317677,3567,0.966,89,32,39,0.9618,0.00062,B
2025-05-27,CORK-L2,B317677,3970,0.9678,89,39,19,0.9707,0.0,B
2025-05-27,CORK-L1,B317677,4594,0.9665,110,44,42,0.9709,0.00051,B
2025-05-28,CORK-L2,B317677,1105,0.9729,22,8,11,0.9718,0.0012,A
2025-05-28,CORK-L1,B317677,1037,0.9716,19,10,6,0.9681,0.00067,A
2025-05-29,CORK-L2,B317677,4051,0.9701,74,47,47,0.9694,0.0,B
2025-05-29,CORK-L1,B317677,4164,0.9712,77,43,48,0.9738,0.00255,A
2025-05-30,CORK-L2,B317677,1854,0.9735,32,17,11,0.9813,0.00075,A
2025-05-30,CORK-L1,B317677,2199,0.9681,53,17,22,0.9617,0.00135,B
2025-05-31,CORK-L2,B317677,208,0.9751,3,2,2,0.9823,0.00094,A
2025-05-31,CORK-L1,B317677,250,0.9703,5,2,3,0.9718,0.00143,B
2025-06-01,CORK-L2,B317677,651,0.9748,12,4,3,0.973,0.00108,A
2025-06-01,CORK-L1,B317677,562,0.9695,11,6,5,0.9664,0.0,B
2025-06-02,CORK-L2,B317677,909,0.9693,21,7,11,0.9586,0.00041,B
2025-06-02,CORK-L1,B317677,713,0.9708,13,8,5,0.9712,0.00068,B
2025-06-03,CORK-L2,B317677,1806,0.9733,31,17,17,0.9731,0.00067,B
2025-06-03,CORK-L1,B317677,1815,0.9743,30,17,15,0.9732,0.00081,A
2025-05-30,CORK-L2,B692880,2673,0.9745,48,20,21,0.9886,0.0,A
2025-05-30,CORK-L3,B692880,3654,0.975,60,31,15,0.9851,0.00229,A
2025-05-31,CORK-L2,B692880,203,0.9751,4,1,1,0.9602,0.00214,A
2025-05-31,CORK-L3,B692880,219,0.9738,4,2,1,0.9721,0.0,A
2025-06-01,CORK-L2,B692880,1222,0.9706,21,15,14,0.9777,0.0016,B
2025-06-01,CORK-L3,B692880,901,0.9699,21,6,9,0.9592,0.0004,A
2025-06-02,CORK-L2,B692880,402,0.9759,7,3,3,0.9672,0.00128,A
2025-06-02,CORK-L3,B692880,371,0.9674,8,4,5,0.9548,0.0014,B
2025-06-03,CORK-L2,B692880,1308,0.9706,28,10,8,0.9694,0.00143,B
2025-06-03,CORK-L3,B692880,1618,0.971,28,19,15,0.9724,0.0016,A
2025-06-04,CORK-L2,B692880,1066,0.9714,22,9,10,0.9765,0.00149,B
2025-06-04,CORK-L3,B692880,1188,0.9664,32,8,16,0.9612,0.00151,B
2025-06-05,CORK-L2,B692880,3266,0.976,48,30,27,0.9768,0.00094,A
2025-06-05,CORK-L3,B692880,3480,0.9663,83,34,29,0.9679,0.00024,B
2025-06-06,CORK-L2,B692880,717,0.9744,12,6,4,0.9732,0.00105,A
2025-06-06,CORK-L3,B692880,692,0.967,17,6,10,0.9758,0.00212,B
2025-05-29,CORK-L1,B094394,822,0.9727,14,8,5,0.9729,0.00117,A
2025-05-30,CORK-L1,B094394,4987,0.9683,101,57,41,0.9738,0.00177,B
2025-05-31,CORK-L1,B094394,1689,0.968,34,20,22,0.9583,0.0016,B
2025-06-01,CORK-L1,B094394,2843,0.973,51,26,12,0.9751,0.00095,A
2025-06-02,CORK-L1,B094394,3635,0.9725,67,33,35,0.9716,0.00087,A
2025-06-03,CORK-L1,B094394,7651,0.9756,109,78,64,0.9769,0.00094,A
2025-06-04,CORK-L1,B094394,4638,0.9718,87,44,30,0.9698,0.00156,B
2025-06-05,CORK-L1,B094394,3429,0.9746,54,33,36,0.9717,0.00155,A
2025-06-06,CORK-L1,B094394,6708,0.9679,167,49,40,0.965,0.00157,B
2025-06-07,CORK-L1,B094394,2973,0.9708,51,36,19,0.9648,0.00116,A
2025-05-28,CORK-L2,B570195,4318,0.9739,86,27,23,0.9709,0.00141,A
2025-05-28,CORK-L3,B570195,3421,0.9729,71,22,27,0.9708,0.00231,A
2025-05-29,CORK-L2,B570195,977,0.9688,21,9,11,0.9766,0.00025,B
2025-05-29,CORK-L3,B570195,1319,0.9673,33,10,17,0.9609,0.00067,B
2025-05-30,CORK-L2,B570195,1802,0.9734,37,11,9,0.9797,0.00328,A
2025-05-30,CORK-L3,B570195,1272,0.9716,24,12,11,0.9792,0.00286,A
2025-05-31,CORK-L2,B570195,794,0.9699,17,7,6,0.9761,0.00142,B
2025-05-31,CORK-L3,B570195,740,0.9685,13,10,9,0.9648,0.00159,B
2025-06-01,CORK-L2,B570195,477,0.9712,11,3,3,0.9804,0.0,A
2025-06-01,CORK-L3,B570195,481,0.9679,12,3,4,0.9737,0.00139,B
2025-06-02,CORK-L2,B570195,1020,0.9712,18,11,8,0.9628,0.00168,A
2025-06-02,CORK-L3,B570195,1551,0.9734,28,13,15,0.966,0.00145,A
2025-06-03,CORK-L2,B570195,3643,0.9723,79,22,24,0.976,0.00289,A
2025-06-03,CORK-L3,B570195,3494,0.9697,82,24,32,0.9641,0.00035,B
2025-06-04,CORK-L2,B570195,1776,0.9714,38,13,12,0.9649,0.00057,A
2025-06-04,CORK-L3,B570195,1888,0.9754,29,17,9,0.9831,0.00212,A
2025-06-05,CORK-L2,B570195,2441,0.972,43,25,27,0.9593,0.00158,A
2025-06-05,CORK-L3,B570195,2936,0.9718,52,31,15,0.9894,7e-05,B
2025-06-06,CORK-L2,B570195,1673,0.9692,34,18,16,0.9669,0.00181,B
2025-06-06,CORK-L3,B570195,1227,0.9761,21,8,6,0.9741,0.00042,A
2025-06-07,CORK-L2,B570195,1217,0.9738,24,8,6,0.9767,0.00111,A
2025-06-07,CORK-L3,B570195,1851,0.9741,34,14,20,0.9709,0.00077,A
2025-06-08,CORK-L2,B570195,1335,0.9718,30,8,11,0.9714,0.00146,A
2025-06-08,CORK-L3,B570195,956,0.9671,18,13,10,0.9693,0.00312,B
2025-06-09,CORK-L2,B570195,1275,0.972,22,14,7,0.9627,0.0,A
2025-06-09,CORK-L3,B570195,2231,0.9714,46,18,10,0.9616,0.00155,A
2025-05-28,CORK-L1,B383781,785,0.9718,13,9,5,0.9729,0.00048,A
2025-05-28,CORK-L2,B383781,820,0.9725,16,7,8,0.9783,0.00188,A
2025-05-29,CORK-L1,B383781,863,0.9712,15,10,5,0.9559,0.00062,A
2025-05-29,CORK-L2,B383781,1064,0.9717,21,9,9,0.9692,0.00014,A
2025-05-30,CORK-L1,B383781,338,0.9724,5,4,4,0.9639,0.00266,A
2025-05-30,CORK-L2,B383781,339,0.9671,7,4,2,0.9749,0.00098,B
2025-05-31,CORK-L1,B383781,662,0.9731,12,6,8,0.9662,0.0013,A
2025-05-31,CORK-L2,B383781,387,0.9717,8,3,2,0.9789,0.00118,A
2025-06-01,CORK-L1,B383781,1270,0.973,27,7,5,0.9674,0.00062,A
2025-06-01,CORK-L2,B383781,1817,0.9682,41,17,9,0.9627,0.0015,B
2025-06-02,CORK-L1,B383781,2359,0.9681,53,22,28,0.9701,0.00074,B
2025-06-02,CORK-L2,B383781,1761,0.971,33,18,11,0.9741,0.00194,A
2025-06-03,CORK-L1,B383781,2309,0.9748,44,14,17,0.9719,0.00239,A
2025-06-03,CORK-L2,B383781,3603,0.972,71,30,40,0.9702,0.00181,A
2025-06-04,CORK-L1,B383781,1363,0.9703,25,15,13,0.9826,0.00108,B
2025-06-04,CORK-L2,B383781,1200,0.9697,28,8,7,0.9658,0.00118,A
2025-06-04,CORK-L2,B206468,3655,0.9691,72,41,40,0.9773,0.00138,A
2025-06-04,CORK-L3,B206468,4351,0.9672,102,41,47,0.9604,0.00204,B
2025-06-05,CORK-L2,B206468,770,0.9709,14,8,7,0.9739,0.00151,A
2025-06-05,CORK-L3,B206468,560,0.9743,9,5,2,0.9687,0.0012,A
2025-06-06,CORK-L2,B206468,1931,0.9736,34,17,14,0.9825,0.00126,A
2025-06-06,CORK-L3,B206468,1533,0.9748,31,8,10,0.9671,0.00243,A
2025-06-07,CORK-L2,B206468,1616,0.9724,30,15,10,0.9843,0.00129,A
2025-06-07,CORK-L3,B206468,1165,0.9743,21,9,9,0.9737,0.00035,A
2025-06-08,CORK-L2,B206468,391,0.9707,9,2,2,0.9733,0.00174,A
2025-06-08,CORK-L3,B206468,279,0.9706,6,2,3,0.9641,0.00073,B
2025-06-09,CORK-L2,B206468,3567,0.9686,70,42,44,0.9584,0.00167,B
2025-06-09,CORK-L3,B206468,4641,0.9732,89,35,20,0.9779,0.00113,A
2025-06-10,CORK-L2,B206468,3022,0.9693,68,25,36,0.9612,0.00074,B
2025-06-10,CORK-L3,B206468,2788,0.9717,56,23,28,0.9651,0.00174,A
2025-06-11,CORK-L2,B206468,3389,0.9748,61,24,33,0.9696,0.0,A
2025-06-11,CORK-L3,B206468,2926,0.97,60,28,34,0.964,0.00073,A
2025-06-12,CORK-L2,B206468,2393,0.9709,49,21,23,0.9707,0.00019,B
2025-06-12,CORK-L3,B206468,2562,0.9694,54,24,28,0.9711,0.0014,A
2025-06-13,CORK-L2,B206468,1343,0.9718,28,10,11,0.9639,0.00052,B
2025-06-13,CORK-L3,B206468,1631,0.9684,34,18,21,0.9813,0.0,A
2025-06-14,CORK-L2,B206468,571,0.9738,9,6,4,0.9755,0.0007,A
2025-06-14,CORK-L3,B206468,363,0.9691,9,2,4,0.9725,0.00112,A
2025-06-15,CORK-L2,B206468,801,0.9711,17,6,7,0.9705,0.0,B
2025-06-15,CORK-L3,B206468,778,0.9654,18,9,5,0.9701,0.00123,B
2025-06-16,CORK-L2,B206468,3026,0.9734,50,31,28,0.9763,0.00172,B
2025-06-16,CORK-L3,B206468,3177,0.9668,79,26,39,0.9711,0.0007,B
2025-06-18,CORK-L2,B206468,955,0.9697,18,11,8,0.9736,0.00041,B
2025-06-18,CORK-L3,B206468,954,0.9676,22,9,12,0.9744,0.00168,B
2025-06-06,CORK-L3,B732092,4114,0.9692,78,49,39,0.9652,0.00159,B
2025-06-06,CORK-L1,B732092,3054,0.9693,56,38,32,0.9658,0.00253,B
2025-06-07,CORK-L3,B732092,1047,0.9684,23,10,9,0.9694,0.00155,B
2025-06-07,CORK-L1,B732092,1044,0.9765,16,9,6,0.9781,0.00157,A
2025-06-08,CORK-L3,B732092,736,0.9675,15,9,6,0.9767,0.00134,B
2025-06-08,CORK-L1,B732092,796,0.9762,12,7,5,0.9704,0.00192,A
2025-06-09,CORK-L3,B732092,3099,0.9717,57,31,25,0.9687,0.00167,A
2025-06-09,CORK-L1,B732092,2296,0.9756,35,21,10,0.9783,0.00168,A
2025-06-10,CORK-L3,B732092,2233,0.9739,46,12,20,0.9627,0.00128,A
2025-06-10,CORK-L1,B732092,2339,0.9768,39,15,15,0.9807,0.0019,A
2025-06-04,CORK-L1,B688518,5621,0.9733,91,59,49,0.9708,0.00169,A
2025-06-05,CORK-L1,B688518,6946,0.975,124,50,38,0.963,0.00066,A
2025-06-06,CORK-L1,B688518,7101,0.9737,119,68,67,0.9821,0.0023,A
2025-06-07,CORK-L1,B688518,1878,0.9689,36,22,10,0.9764,0.00163,B
2025-06-08,CORK-L1,B688518,1476,0.969,32,14,10,0.9648,0.00172,B
2025-06-09,CORK-L1,B688518,3514,0.9736,72,21,21,0.9676,0.00164,A
2025-06-10,CORK-L1,B688518,1349,0.9707,27,13,15,0.9546,0.0022,B
2025-06-11,CORK-L1,B688518,5682,0.9753,105,36,27,0.9762,0.0023,A
2025-06-12,CORK-L1,B688518,4633,0.9721,96,33,19,0.9698,0.00075,B
2025-06-13,CORK-L1,B688518,6658,0.9766,91,65,34,0.9766,0.00115,A
2025-06-14,CORK-L1,B688518,1619,0.9687,33,18,20,0.9713,0.001,B
2025-06-15,CORK-L1,B688518,2093,0.9669,42,27,24,0.9589,0.00086,B
2025-06-16,CORK-L1,B688518,2409,0.967,58,22,31,0.9666,0.00206,B
2025-06-05,CORK-L1,B277999,4162,0.9697,88,38,32,0.9688,0.00026,A
2025-06-05,CORK-L3,B277999,3243,0.9758,53,26,20,0.975,0.0,A
2025-06-06,CORK-L1,B277999,635,0.9714,11,7,7,0.9776,0.00233,A
2025-06-06,CORK-L3,B277999,468,0.9707,11,3,2,0.9679,0.00209,B
2025-06-07,CORK-L1,B277999,1038,0.9665,25,10,5,0.9646,0.00074,B
2025-06-07,CORK-L3,B277999,1566,0.9769,25,11,13,0.9737,0.00047,A
2025-06-08,CORK-L1,B277999,917,0.9677,18,12,10,0.9593,0.00125,B
2025-06-08,CORK-L3,B277999,829,0.9758,15,5,3,0.9762,0.00129,A
2025-06-13,CORK-L2,B192375,3833,0.9742,77,22,24,0.9767,0.00071,A
2025-06-13,CORK-L3,B192375,3158,0.9737,56,27,29,0.9684,0.00134,A
2025-06-14,CORK-L2,B192375,223,0.9695,4,3,2,0.9741,0.00171,B
2025-06-14,CORK-L3,B192375,207,0.9736,4,1,1,0.9703,0.00211,A
2025-06-15,CORK-L2,B192375,746,0.9746,15,4,7,0.9684,0.00068,A
2025-06-15,CORK-L3,B192375,889,0.9685,20,8,11,0.9532,0.00197,B
2025-06-16,CORK-L2,B192375,786,0.9738,16,5,6,0.9756,0.00085,A
2025-06-16,CORK-L3,B192375,486,0.9737,8,5,4,0.9773,0.00103,A
2025-06-13,CORK-L1,B344657,6707,0.9723,118,68,65,0.9669,0.00129,A
2025-06-14,CORK-L1,B344657,1815,0.9727,34,16,15,0.9747,0.00186,A
2025-06-15,CORK-L1,B344657,623,0.9743,11,5,4,0.9668,0.0022,A
2025-06-16,CORK-L1,B344657,2493,0.9685,61,18,28,0.9831,0.00081,B
2025-06-18,CORK-L1,B344657,3390,0.9736,60,29,19,0.9763,0.00191,A
2025-06-19,CORK-L1,B344657,2695,0.969,54,30,33,0.9649,9e-05,B
2025-06-20,CORK-L1,B344657,1747,0.9746,34,10,14,0.9615,0.00084,A
2025-06-21,CORK-L1,B344657,2505,0.973,43,25,25,0.9699,0.00086,A
2025-06-22,CORK-L1,B344657,1909,0.9694,40,18,16,0.9773,0.00219,B
2025-06-23,CORK-L1,B344657,2707,0.9733,54,18,15,0.9741,0.00157,A
2025-06-24,CORK-L1,B344657,2900,0.9738,55,21,15,0.9791,0.00041,A
2025-06-13,CORK-L1,B246594,5854,0.97,110,66,27,0.9685,0.0,B
2025-06-14,CORK-L1,B246594,1112,0.9763,19,7,10,0.9757,0.00106,A
2025-06-15,CORK-L1,B246594,2764,0.9743,53,18,10,0.9719,0.00153,A
2025-06-16,CORK-L1,B246594,4337,0.9701,97,33,45,0.9634,0.00193,B
2025-06-19,CORK-L3,B626610,1419,0.9699,29,14,16,0.9708,0.00204,B
2025-06-19,CORK-L1,B626610,1469,0.969,32,14,11,0.969,0.0,B
2025-06-20,CORK-L3,B626610,2100,0.9667,53,17,16,0.9681,0.00367,B
2025-06-20,CORK-L1,B626610,3449,0.9757,62,22,12,0.9689,0.00146,A
2025-06-21,CORK-L3,B626610,896,0.9678,18,11,5,0.9644,0.00133,B
2025-06-21,CORK-L1,B626610,1114,0.9757,16,11,7,0.9635,0.0,A
2025-06-22,CORK-L3,B626610,214,0.9695,6,1,1,0.9622,0.00127,B
2025-06-22,CORK-L1,B626610,180,0.976,3,1,1,0.9822,0.00275,A
2025-06-23,CORK-L3,B626610,1894,0.9744,38,11,13,0.9833,0.00204,A
2025-06-23,CORK-L1,B626610,2211,0.9732,37,22,21,0.9836,0.00197,B
2025-06-24,CORK-L3,B626610,1691,0.9693,37,15,10,0.9716,0.00056,B
2025-06-24,CORK-L1,B626610,1245,0.9764,20,9,6,0.9753,0.00159,A
2025-06-25,CORK-L3,B626610,2404,0.9728,42,23,11,0.9677,0.00161,A
2025-06-25,CORK-L1,B626610,2004,0.9709,41,17,10,0.9796,0.00155,B
